organization_id,organization,balance_audit_type,balance_type,balance_version,submission_date,issue_date,valid_until_date,balance_score,documents
122149.0,Rheinsberger Preussenquelle GmbH,Audit,M5.0,Compact,20-04-2023,31-10-2023,31-10-2025,453.0,Attestation
122626.0,Brausen GbR,Audit,M5.0,Compact,22-04-2023,30-11-2023,30-11-2025,168.0,Report+Attestation
123176.0,Diakonie Hasenbergl e. V.,Audit,M5.0,Full,28-04-2023,30-09-2023,30-09-2025,391.0,Report+Attestation
32904.0,Radio Next Generation GmbH & Co. KG (Sender egoFM),Audit,M5.0,Compact,28-04-2023,31-07-2023,31-07-2025,498.0,Report+Attestation
124636.0,Vorarlberger Landes-Versicherung V.a.G.,Audit,M5.0,Full,09-05-2023,31-08-2023,31-08-2025,287.0,Report+Attestation
124805.0,Hiestermann & Frömchen GmbH,Audit,M5.0,Compact,10-05-2023,31-07-2023,31-07-2025,246.0,Report+Attestation
126130.0,Schamong GmbH & Co. KG,Audit,M5.0,Compact,21-05-2023,31-10-2023,31-10-2025,248.0,Report+Attestation
126525.0,Stadtwerke Neumarkt i.d.OPf. Energie GmbH,Audit,M5.0,Full,24-05-2023,30-09-2023,30-09-2025,191.0,Report+Attestation
126529.0,Stadtwerke Neumarkt i.d.OPf. Freizeit & Leben KU,Audit,M5.0,Full,24-05-2023,30-09-2023,30-09-2025,269.0,Report+Attestation
24791.0,WFG Bornheim,Audit,M5.0,Full,26-05-2023,31-10-2023,31-10-2025,367.0,Report+Attestation
127018.0,Snehotta Pflegeteam,Audit,M5.0,Full,30-05-2023,30-11-2023,30-11-2025,294.0,Report+Attestation
127354.0,B.A.U.M. Consult GmbH,Audit,M5.0,Full,01-06-2023,31-08-2023,31-08-2025,513.0,Report+Attestation
14989.0,confideon Unternehmensberatung GmbH,Audit,M5.0,Compact,02-06-2023,30-11-2023,30-11-2025,493.0,Report+Attestation
14949.0,OeAD-WohnraumverwaltungsGmbH,Audit,M5.0,Full,06-06-2023,30-11-2023,30-11-2025,494.0,Report+Attestation
127813.0,Fraktion BÜNDNIS 90/DIE GRÜNEN im Bayerischen Landtag,Audit,M5.0,Full,05-06-2023,31-10-2023,31-10-2025,270.0,Report+Attestation
99328.0,prosa Architektur+Stadtplanung BDA,Audit,M5.0,Compact,15-06-2023,31-07-2023,31-07-2025,432.0,Report+Attestation
130935.0,RUNA REISEN GmbH,Audit,M5.0,Full,22-06-2023,31-10-2023,31-10-2025,281.0,Report+Attestation
131662.0,Nivona Apparate GmbH,Audit,M5.0,Full,28-06-2023,31-10-2023,31-10-2025,132.0,Report+Attestation
24834.0,Chemical Check GmbH,Audit,M5.0,Compact,29-06-2023,31-10-2023,31-10-2025,363.0,Report+Attestation
132863.0,AGIT mbH,Audit,M5.0,Full,07-07-2023,31-10-2023,31-10-2025,270.0,Report+Attestation
133954.0,Christian Rüther e.U.,Audit,M4.1,Standard,17-07-2015,31-05-2015,31-05-2017,547.0,Report+Attestation
135008.0,Bean United GmbH,Audit,M5.0,Full,25-07-2023,30-09-2023,30-09-2025,374.0,Report+Attestation
135620.0,FC St. Pauli von 1910 e.V.,Audit,M5.0,Compact,31-07-2023,31-12-2023,31-12-2025,527.0,Report+Attestation
46983.0,Diakonieverbund Schweicheln e.V.,Audit,M5.0,Full,02-08-2023,,,,
29802.0,sinnovation – nachhaltig entwickeln,Audit,M5.0,Compact,07-08-2023,31-08-2023,31-08-2025,585.0,Report+Attestation
14709.0,Stadtmobil Rhein-Neckar AG,Audit,M5.0,Compact,25-08-2023,30-09-2023,30-09-2025,605.0,Report+Attestation
14973.0,Adelby 1 Kinder- und Jugenddienste gGmbH,Audit,M5.0,Full,25-08-2023,31-12-2023,31-12-2025,475.0,Report+Attestation
139341.0,Evangelische Kirchengemeinden Griesheim und Nied,Audit,M5.0,Compact,06-09-2023,31-12-2023,31-12-2025,381.0,Report+Attestation
35606.0,WEtell GmbH,Audit,M5.0,Full,11-09-2023,31-10-2023,31-10-2025,547.0,Attestation
140188.0,IMPULSGEBEREI,Audit,M5.0,Full,14-09-2023,31-12-2023,31-12-2025,495.0,Report+Attestation
14796.0,INFO GmbH,Audit,M5.0,Full,10-10-2023,31-12-2023,31-12-2025,554.0,Report+Attestation
144356.0,Ökologisch-Demokratische Partei  ÖDP,Audit,M5.0,Compact,16-10-2023,31-12-2023,31-12-2025,362.0,Report+Attestation
144485.0,Ökologisch-Demokratische Partei LV Berlin,Audit,M5.0,Compact,16-10-2023,31-12-2023,31-12-2025,334.0,Attestation
35667.0,Wertachtal-Werkstätten gGmbH,Audit,M5.0,Full,17-10-2023,31-12-2023,31-12-2025,327.0,Report+Attestation
14701.0,"Stadtwerke München GmbH, Geschäftsbereich Bäder",Audit,M5.0,Full,20-10-2023,31-12-2023,31-12-2025,451.0,Report+Attestation
145504.0,St.Rochus-Apotheke,Audit,M5.0,Full,23-10-2023,,,,
145526.0,Dipl.-Ing. H. Bendl GmbH & Co. KG,Audit,M5.0,Full,24-10-2023,31-12-2023,31-12-2025,198.0,Report+Attestation
21570.0,Nell-Breuning-Haus,Audit,M5.0,Compact,26-10-2023,28-02-2024,28-02-2026,427.0,Report+Attestation
14849.0,EM-Chiemgau- Christoph Fischer GmbH,Audit,M5.0,Full,31-10-2023,31-12-2023,31-12-2025,583.0,Report+Attestation
147396.0,Michaelshof Hepsisau,Audit,M5.0,Compact,03-11-2023,31-12-2023,31-12-2025,443.0,Report+Attestation
150465.0,Polarstern GmbH,Audit,M5.0,Full,23-11-2023,31-01-2024,31-01-2026,599.0,Report+Attestation
153690.0,LABORATORIO ECOTECH S.R.L.,Audit,M5.0,Full,19-12-2023,,,,Report+Attestation
14704.0,Doro Heckelsmüller,Peer,M5.0,Compact,16-05-2019,20-05-2019,20-05-2021,,Report+Certificate
14705.0,Jochen Siebel,Peer,M5.0,Compact,16-05-2019,20-05-2019,20-05-2021,332.0,Report+Certificate
14706.0,Biomarkt La Vida e.K.,Peer,M5.0,Compact,16-05-2019,20-05-2019,20-05-2021,493.0,Report+Certificate
14727.0,Praxisgemeinschaft AMEDEA,Peer,M5.0,Compact,16-05-2019,20-05-2019,20-05-2021,386.0,Report+Certificate
163148.0,rw-cct gmbh,Peer,M5.0,Compact,16-05-2019,31-05-2019,31-05-2021,535.0,Report
14730.0,Schubert Bio & Vollwert Bäckerei GmbH & Co KG,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,349.0,Report+Certificate
14731.0,Snehotta Pflegeteam,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,250.0,Report+Certificate
14732.0,Herzstück Horgau eG i.G.,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,243.0,Report+Certificate
14733.0,liesLotte MEDIEN VERLAG,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,282.0,Report+Certificate
14714.0,elfgen pick gmbh & co. kg,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,319.0,Report+Certificate
14715.0,Werte-voller-Leben GmbH & Co KG,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,129.0,Report+Certificate
14716.0,Outward Bound gGmbH,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,316.0,Report+Certificate
35300.0,HBplus Dinkelscherben GmbH Steuerberatungsgesellschaft,Peer,M5.0,Full,23-05-2019,31-07-2020,31-07-2022,142.0,Report+Certificate
14718.0,Zukunftswerk eG,Peer,M5.0,Compact,01-03-2019,30-04-2019,30-04-2021,432.0,Report+Certificate
14719.0,Ulenspiegel Druck GmbH & Co. KG,Peer,M5.0,Compact,31-03-2019,,,,
14720.0,Öko & Fair Umweltzentrum Gauting,Peer,M5.0,Compact,31-03-2019,,,,
14721.0,Bioculture GmbH,Peer,M5.0,Compact,31-03-2019,30-04-2019,30-04-2021,382.0,Report+Certificate
14722.0,Backhaus Cramer,Peer,M5.0,Compact,31-03-2019,30-04-2019,30-04-2021,474.0,Certificate
14723.0,hpkj | heilpädagogisch-psychotherapeutische Kinder- und Jugendhilfe e.V.,Peer,M5.0,Compact,28-02-2019,31-03-2019,31-03-2021,595.0,Report+Certificate
68060.0,Netzwerk Geburt und Familie e.V.,Peer,M5.0,Compact,28-02-2019,31-03-2019,31-03-2021,527.0,Report+Certificate
14725.0,MobilSpiel e.V.,Peer,M5.0,Compact,28-02-2019,31-03-2019,31-03-2021,458.0,Report+Certificate
14726.0,Fairmittler Stefan Gmeiner e.U.,Peer,M5.0,Compact,04-06-2019,31-05-2019,31-05-2021,303.0,Report+Certificate
14735.0,Mathis Spenglerei GmbH,Peer,M5.0,Compact,04-06-2019,31-05-2019,31-05-2021,180.0,Report+Certificate
14736.0,MÜLLER Ofenbau Bertram u. Harald Müller GesnbR,Peer,M5.0,Compact,04-06-2019,31-05-2019,31-05-2021,297.0,Report+Certificate
14737.0,Architekturbüro Mießl GmbH,Peer,M5.0,Full,05-06-2019,30-09-2020,30-09-2022,278.0,Report+Certificate
14738.0,Contecta Immobilienverwaltung GmbH,Peer,M5.0,Full,06-06-2019,30-09-2020,30-09-2022,246.0,Report+Certificate
14742.0,Farbenmühle mcdrent GmbH & Co.KG,Peer,M5.0,Compact,06-06-2019,,,,
14745.0,HABICHT+PARTNER,Peer,M5.0,Compact,06-06-2019,30-06-2019,30-06-2021,574.0,Report+Certificate
14751.0,TherapieZeitRaum,Peer,M5.0,Compact,12-06-2019,31-12-2019,31-12-2021,697.0,Certificate
14752.0,kiss the inuit,Peer,M5.0,Compact,12-06-2019,30-06-2019,30-06-2021,673.0,Report+Certificate
14753.0,Privatpraxis für Psychotherapie und Supervision,Peer,M5.0,Compact,12-06-2019,30-06-2019,30-06-2021,521.0,Report+Certificate
14739.0,Integra e.V.,Peer,M5.0,Compact,27-06-2019,30-06-2019,30-06-2021,443.0,Report+Certificate
14740.0,Diabetes und Stoffwechselpraxis Wetter,Peer,M5.0,Compact,27-06-2019,30-06-2019,30-06-2021,151.0,Report+Certificate
14749.0,ver.de für nachhaltige Entwicklung e.G.,Peer,M5.0,Compact,27-06-2019,31-07-2019,31-07-2021,530.0,Report+Certificate
14750.0,grimm Vermögensberatung,Peer,M5.0,Compact,27-06-2019,31-07-2019,31-07-2021,570.0,Certificate
14764.0,Mathias Winkler – Nachhaltige Finanzlösungen,Peer,M5.0,Compact,27-06-2019,31-07-2019,31-07-2021,463.0,Report+Certificate
14767.0,Ing. Robert Thoma G.m.b.H.,Peer,M5.0,Full,10-07-2019,28-02-2019,28-02-2021,503.0,Report+Certificate
84326.0,Capri HotelbetriebsGmbH & Co KG,Peer,M5.0,Full,10-07-2019,28-02-2019,28-02-2021,398.0,Report+Certificate
14769.0,conSalis e.Gen.,Peer,M5.0,Full,10-07-2019,28-02-2019,28-02-2021,518.0,Report+Certificate
14759.0,castello – Wohlfühlhotel in Königsleiten,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,400.0,Report+Certificate
14760.0,Kaiserhof Anif Hotel-Restaurant-Bar,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,436.0,Report+Certificate
14761.0,BioVitalHotel Sommerau,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,544.0,Report+Certificate
14762.0,Die Seitenalm,Peer,M5.0,Compact,05-08-2019,,,,
14763.0,Biohotel Schiessentobel,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,571.0,Report+Certificate
14782.0,PAP Pongauer ArbeitsProjekt,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,583.0,Report+Certificate
14783.0,"Christof Bader KG – Fliesen, Kachelöfen, Natursteine",Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,508.0,Report+Certificate
14784.0,Kulturverein Schloss Goldegg,Peer,M5.0,Compact,05-08-2019,31-12-2019,31-12-2021,658.0,Report+Certificate
14775.0,Cafe Pausenraum,Peer,M5.0,Full,01-07-2018,31-12-2018,31-12-2020,642.0,Report+Certificate
14776.0,focus-energie,Peer,M5.0,Compact,20-11-2017,31-12-2018,31-12-2020,644.0,Certificate
14777.0,Waldorfschulverein Freiburg St. Georgen,Peer,M5.0,Compact,10-12-2018,31-12-2018,31-12-2020,716.0,Report+Certificate
14778.0,Organiced Kitchen,Peer,M5.0,Compact,29-07-2019,28-02-2020,28-02-2022,631.0,Report+Certificate
14797.0,Bäckerei Bahde GmbH,Peer,M5.0,Compact,01-10-2019,30-11-2019,30-11-2021,609.0,Certificate
14801.0,Forum Futura UG,Peer,M5.0,Compact,02-10-2019,31-10-2019,31-10-2021,477.0,Report+Certificate
14802.0,Ecosia GmbH,Peer,M5.0,Compact,02-10-2019,31-10-2019,31-10-2021,775.0,Report+Certificate
14803.0,Mein Grundeinkommen e.V. (gemeinnützig),Peer,M5.0,Compact,02-10-2019,31-10-2019,31-10-2021,540.0,Report+Certificate
14804.0,FIBUR GmbH,Peer,M5.0,Compact,02-10-2019,31-10-2019,31-10-2021,498.0,Report+Certificate
14807.0,Blattfrisch GmbH,Peer,M5.0,Compact,02-10-2019,30-11-2019,30-11-2021,487.0,Certificate
14808.0,Karl Siegel Produktions GmbH & Co. KG,Peer,M5.0,Compact,02-10-2019,30-11-2019,30-11-2021,444.0,Certificate
14810.0,Nack Büroeinrichtungen GmbH,Peer,M5.0,Compact,02-10-2019,30-11-2019,30-11-2021,395.0,Certificate
14799.0,Winkler Solar GmbH,Peer,M5.0,Compact,24-10-2019,,,,
32995.0,Headgate,Peer,M5.0,Compact,24-10-2019,,,,
14814.0,Dorfelektriker Mittelberger GmbH,Peer,M5.0,Compact,24-10-2019,,,,
14819.0,AmVieh-Theater,Peer,M5.0,Compact,01-01-2019,30-03-2019,30-03-2021,702.0,Report+Certificate
14820.0,Apotheke am Goetheplatz,Peer,M5.0,Compact,03-03-2018,30-10-2018,30-10-2020,577.0,Certificate
14821.0,ARBA-BIOPLAN Genossenschaft,Peer,M5.0,Compact,14-11-2017,31-07-2018,31-07-2020,728.0,Report
14822.0,arbeit plus Salzburg,Peer,M5.0,Compact,11-05-2017,30-03-2019,30-03-2021,482.0,Report+Certificate
14825.0,Bio Hotel Bayerischer Wirt,Peer,M5.0,Compact,11-05-2018,30-03-2019,30-03-2021,627.0,Report+Certificate
14826.0,Bio Hotel Eggensberger,Peer,M5.0,Compact,11-05-2017,30-03-2019,30-03-2021,654.0,Report+Certificate
14828.0,"Catucho GbR (Ulrike &Laura Eckhardt), Rösterei",Peer,M5.0,Compact,07-11-2017,,,,
14829.0,CCC Druck und Medien GmbH,Peer,M5.0,Compact,30-11-2017,,,,
14830.0,"Czeczatka, Werner & Partner Steuerberatungsgesellschaft",Peer,M5.0,Compact,30-11-2017,30-10-2018,30-10-2020,293.0,Report
14831.0,die Fleckenbühler Hof Fleckenbühl gGmbH,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,748.0,Report
14832.0,Dietzinger+Partner,Peer,M5.0,Compact,11-05-2018,30-10-2018,30-10-2020,539.0,Report+Certificate
14833.0,Dorfladen Häger e.V.,Peer,M5.0,Compact,11-05-2017,,,,
14845.0,Ego Elektrikergenossenschaft,Peer,M5.0,Compact,11-05-2018,,,,Report
14849.0,EM-Chiemgau- Christoph Fischer GmbH,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,639.0,Report+Certificate
14851.0,Engel und Brotzge og einfachmoebel,Peer,M5.0,Compact,16-01-2018,30-04-2018,30-04-2020,549.0,Report+Certificate
14852.0,F & P Stock Solution GmbH,Peer,M5.0,Compact,11-05-2018,,,,
14834.0,Foto Flausen,Peer,M5.0,Full,11-05-2018,30-03-2019,30-03-2021,393.0,Report+Certificate
14835.0,Frobenius-Foisner-Holzeis Steuerberatung GmbH,Peer,M5.0,Compact,11-05-2018,30-10-2018,30-10-2020,258.0,Certificate
14836.0,germanBroker.net Aktiengesellschaft,Peer,M5.0,Compact,11-05-2017,,,,
14837.0,Gertec GmbH Ingenieurgesellschaft,Peer,M5.0,Compact,11-05-2018,,,,
14838.0,Gruber+Haumer Landschaftsarchitektur.OG,Peer,M5.0,Compact,11-05-2017,30-04-2018,30-04-2020,568.0,Report
14839.0,Gut Sonnenhausen GmbH & Co. KG,Peer,M5.0,Compact,11-05-2017,30-03-2019,30-03-2021,605.0,Report+Certificate
14840.0,h+m Garten und Landschaft,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,488.0,Report+Certificate
14841.0,"Hotel Garmischer Hof, Seiwald-von Thurn GmbH",Peer,M5.0,Compact,11-05-2017,30-03-2019,30-03-2021,603.0,Report+Certificate
14843.0,Jonathan Seminarhotel,Peer,M5.0,Compact,11-05-2017,31-07-2017,31-07-2019,483.0,Report+Certificate
14844.0,KBW Katholisches Kreisbildungswerk,Peer,M5.0,Compact,11-05-2017,31-07-2017,31-07-2019,400.0,Report+Certificate
14854.0,Kleinwechter & Bröker GmbH,Peer,M5.0,Compact,11-05-2017,,,,
24522.0,Lebarte,Peer,M5.0,Compact,11-05-2017,30-04-2018,30-04-2020,549.0,Report
14858.0,Maas Naturwaren GmbH,Peer,M5.0,Compact,11-05-2017,,,,
14859.0,Malerei Wülser und Partner GmbH,Peer,M5.0,Compact,11-05-2017,30-04-2018,30-04-2020,443.0,Report
14860.0,Malzfabrik,Peer,M5.0,Compact,11-05-2017,,,,
14861.0,Marmed GmbH,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,458.0,Report
14862.0,Mein Kindskopf UG,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,426.0,Report+Certificate
14865.0,natürlich unverpackt,Peer,M5.0,Compact,11-05-2017,,,,
14867.0,Praxisgemeinschaft Fridolfing,Peer,M5.0,Compact,11-05-2017,31-07-2017,31-07-2019,373.0,Report
14868.0,Sachranger Dorfladen UG,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,643.0,Report
14869.0,Schäfer Installationen,Peer,M5.0,Compact,11-05-2017,,,,
14871.0,Sotronik GmbH,Peer,M5.0,Compact,11-05-2017,30-04-2018,30-04-2020,531.0,Report
14872.0,St Elisabeth-Verein e.V. Marburg Berufliche Bildung (StEEB),Peer,M5.0,Full,11-05-2017,30-10-2018,30-10-2020,208.0,Report
14873.0,Steinbildhauerei Vincent,Peer,M5.0,Compact,11-05-2017,30-10-2018,30-10-2020,473.0,Report+Certificate
14874.0,Stierlin Holz am Bau GmbH,Peer,M5.0,Compact,11-05-2017,30-04-2018,30-04-2020,437.0,Report
14875.0,Taoasis GmbH Natur Duft Manufaktur,Peer,M5.0,Compact,11-05-2017,,,,
14877.0,Vollkornbäckerei Niemand GmbH,Peer,M5.0,Compact,11-05-2017,31-10-2018,31-10-2020,417.0,Report+Certificate
14879.0,werkzwei – Lutz Dudek,Peer,M5.0,Compact,11-05-2017,,,,
29166.0,Gebäudeservice Wodara GmbH,Peer,M5.0,Compact,11-05-2017,,,,
14884.0,Arbatherm,Peer,M5.0,Compact,05-11-2017,30-04-2018,30-04-2020,482.0,Report
14885.0,4e solutions GmbH,Peer,M4.1,Standard,11-05-2017,30-03-2018,30-03-2020,690.0,Report+Certificate
14886.0,4plus5,Peer,M5.0,Compact,11-05-2017,28-02-2019,28-02-2021,,Certificate
14888.0,ad fontes,Peer,M5.0,Compact,11-05-2017,31-03-2019,31-03-2021,,Report+Certificate
14899.0,Dinkelbeck,Peer,M5.0,Compact,11-05-2017,28-02-2019,28-02-2021,,Certificate
14916.0,Ulmer Weltladen,Peer,M5.0,Compact,28-12-2017,28-02-2019,28-02-2021,,Certificate
14920.0,Zahnarztpraxis am Kreuzberg,Peer,M4.1,Standard,01-11-2019,31-05-2015,31-05-2017,388.0,Report
14921.0,KV&P Unternehmensberatung,Peer,M5.0,Compact,11-05-2017,,,,
14923.0,Hobbyhimmel,Peer,M4.1,Standard,11-05-2017,30-09-2018,30-09-2020,625.0,Report+Certificate
14924.0,Reyerhof,Peer,M4.1,Standard,11-05-2017,30-03-2018,30-03-2020,745.0,Report+Certificate
14930.0,"Gemüsekiste, Hartmann & Rönicke OHG",Peer,M5.0,Full,12-11-2019,,,,
14931.0,CONTIGO Fairtrade GmbH,Peer,M5.0,Full,12-11-2019,31-12-2019,31-12-2021,847.0,Certificate
14927.0,soulproducts GmbH,Peer,M5.0,Full,26-07-2019,28-02-2020,28-02-2022,872.0,Report+Certificate
14941.0,Kiezbett GbR,Peer,M5.0,Compact,26-07-2019,28-02-2020,28-02-2022,751.0,Report+Certificate
14937.0,bittar. worte & zeichen setzen,Peer,M5.0,Compact,20-11-2019,28-02-2020,28-02-2022,601.0,Report+Certificate
14944.0,Sabine Lehner – MARKENwerkstatt,Peer,M5.0,Full,30-12-2019,31-12-2019,31-12-2021,556.0,Report+Certificate
14945.0,Kurt Egger – eku-konstruktiv,Peer,M5.0,Full,30-12-2019,31-12-2019,31-12-2021,557.0,Report+Certificate
14947.0,Harald Thurner,Peer,M5.0,Compact,30-12-2019,31-12-2019,31-12-2021,426.0,Report+Certificate
77329.0,Haus Luise,Peer,M5.0,Compact,10-01-2020,31-01-2020,31-01-2022,372.0,Report+Certificate
77336.0,Werner Furtner Consulting,Peer,M5.0,Compact,10-01-2020,31-01-2020,31-01-2022,379.0,Report+Certificate
14959.0,IBB Ingenieurbüro Bernstetter,Peer,M5.0,Compact,10-01-2020,31-01-2020,31-01-2022,244.0,Report+Certificate
14960.0,Gerlinde Lamberty,Peer,M5.0,Compact,10-01-2020,31-01-2020,31-01-2022,334.0,Report+Certificate
14965.0,SODI – Solidaritätsdienst International e. V.,Peer,M5.0,Compact,23-01-2020,28-02-2020,28-02-2022,531.0,Report+Certificate
14966.0,Armin Schmelzle,Peer,M5.0,Compact,20-01-2020,31-01-2020,31-01-2022,464.0,Report+Certificate
14967.0,Isabella Klien,Peer,M5.0,Compact,20-01-2020,31-01-2020,31-01-2022,686.0,Report+Certificate
14968.0,Ursula Spannberger,Peer,M5.0,Compact,20-01-2020,31-01-2020,31-01-2022,642.0,Report+Certificate
14956.0,"Westphal & Baade, Abyme GbR",Peer,M5.0,Compact,03-02-2020,28-02-2020,28-02-2022,303.0,Report+Certificate
14969.0,Tim Weinert,Peer,M5.0,Compact,20-02-2020,28-02-2020,28-02-2022,339.0,Report+Certificate
14970.0,rolf dingethal organisations- und managemententwicklung,Peer,M5.0,Compact,20-02-2020,25-02-2018,25-02-2020,353.0,Certificate
14971.0,Steinbeis-Transferzentrum ZEN,Peer,M5.0,Compact,20-02-2020,25-02-2020,25-02-2022,386.0,Certificate
14976.0,Biond GmbH,Peer,M5.0,Full,03-03-2020,31-12-2019,31-12-2021,619.0,Report+Certificate
14977.0,Unser Kastanienhof,Peer,M5.0,Full,03-03-2020,31-12-2019,31-12-2021,615.0,Report+Certificate
14978.0,Lichtenborner Kräuteer,Peer,M5.0,Full,03-03-2020,31-12-2019,31-12-2021,777.0,Report+Certificate
14979.0,Naturkost Querbeet,Peer,M5.0,Full,03-03-2020,31-12-2019,31-12-2021,744.0,Certificate
14985.0,Hotel Villa Orange,Peer,M5.0,Compact,10-03-2020,31-12-2019,31-12-2021,551.0,Report+Certificate
14986.0,Tannerhof GmbH & Co.KG,Peer,M5.0,Compact,10-03-2020,31-12-2019,31-12-2021,571.0,Report+Certificate
14987.0,BIOHOTEL KUNSTQUARTIER,Peer,M5.0,Compact,10-03-2020,31-12-2019,31-12-2021,674.0,Report+Certificate
14706.0,Biomarkt La Vida e.K.,Peer,M5.0,Compact,12-03-2020,13-11-2020,13-11-2022,507.0,Report+Certificate
14991.0,Wir Kinder der Erde – Wildnisschule Bayern,Peer,M5.0,Compact,12-03-2020,13-11-2020,13-11-2022,356.0,Report+Certificate
14992.0,Horst Haas Prototypen,Peer,M5.0,Compact,12-03-2020,13-11-2020,13-11-2022,171.0,Report+Certificate
14982.0,Schachtelhalm UG,Peer,M5.0,Full,17-03-2020,31-12-2019,31-12-2021,769.0,Certificate
14983.0,Universität Kassel Hessische Staatsdomäne,Peer,M5.0,Full,17-03-2020,31-12-2019,31-12-2021,507.0,Certificate
14994.0,Gandler Risk Management,Peer,M5.0,Full,27-04-2020,31-10-2019,31-10-2021,446.0,Report+Certificate
14995.0,Mode & Sport Moreau GesmbH,Peer,M5.0,Full,27-04-2020,31-10-2019,31-10-2021,390.0,Report+Certificate
14996.0,Sehen und Hören Maurer GmbH,Peer,M5.0,Full,27-04-2020,31-10-2019,31-10-2021,529.0,Report+Certificate
16161.0,Wiehag GmbH,Peer,M5.0,Compact,02-06-2020,31-05-2020,31-05-2022,520.0,Report+Certificate
17818.0,Saphenus Medical Technology GmbH,Peer,M5.0,Compact,20-06-2020,31-03-2020,31-03-2022,305.0,Report+Certificate
17821.0,Braucommune in Freistadt,Peer,M5.0,Compact,20-06-2020,31-05-2020,31-05-2022,519.0,Report+Certificate
19534.0,Perspektivatelier,Peer,M5.0,Compact,28-07-2020,31-08-2020,31-08-2022,503.0,Report+Certificate
19536.0,Ilse Lang,Peer,M5.0,Compact,28-07-2020,30-09-2020,30-09-2022,497.0,Report+Certificate
19538.0,Maga Ulli Fejer,Peer,M5.0,Compact,28-07-2020,30-09-2020,30-09-2022,438.0,Report+Certificate
19540.0,Ing. Robert Graf Unternehmensberatung,Peer,M5.0,Compact,28-07-2020,30-09-2020,30-09-2022,422.0,Report+Certificate
19684.0,Grüne Erde GmbH,Peer,M5.0,Full,04-08-2020,30-06-2020,30-06-2022,747.0,Report+Certificate
19686.0,Lux Bau GmbH,Peer,M5.0,Full,04-08-2020,30-06-2020,30-06-2022,399.0,Report+Certificate
19688.0,blp Geo Services GmbH,Peer,M5.0,Full,04-08-2020,30-06-2020,30-06-2022,383.0,Report+Certificate
20244.0,Lekido,Peer,M5.0,Full,02-05-2019,31-05-2019,31-05-2021,152.0,Report+Certificate
20441.0,Schloss Blumenthal Gmbh & Co. KG,Peer,M5.0,Full,10-09-2020,30-09-2020,30-09-2022,467.0,Report+Certificate
20445.0,Bürgerenergiegenossenschaft im Landkreis Pfaffenhofen a. d. Ilm eG,Peer,M5.0,Full,10-09-2020,30-09-2020,30-09-2022,441.0,Report+Certificate
20449.0,Bürger-Energie-Genossenschaft Neuburg-Schrobenhausen-Aichach-Eichstätt eG,Peer,M5.0,Full,10-09-2020,30-09-2020,30-09-2022,411.0,Report+Certificate
22119.0,Gemeinwohlagentur Rubatscher Dagmar,Peer,M5.0,Compact,14-10-2020,31-10-2020,31-10-2022,680.0,Report+Certificate
22381.0,mICU-Alps GmbH,Peer,M5.0,Compact,20-10-2020,31-10-2020,31-10-2022,653.0,Report+Certificate
22385.0,Haus of Commons,Peer,M5.0,Compact,20-10-2020,31-10-2020,31-10-2022,722.0,Report+Certificate
22388.0,Gute Frücht,Peer,M5.0,Compact,20-10-2020,31-10-2020,31-10-2022,848.0,Report+Certificate
22392.0,Mag. Michael Zitterl,Peer,M5.0,Compact,20-10-2020,31-10-2020,31-10-2022,760.0,Report+Certificate
23246.0,GeoTeam Gesellschaft für umweltgerechte Land- und Wasserwirtschaft mbH,Peer,M5.0,Compact,30-06-2021,30-06-2021,30-06-2023,386.0,Report+Certificate
23248.0,Objekt-Service Roland Blechschmidt GmbH,Peer,M5.0,Compact,30-06-2021,30-06-2021,30-06-2023,308.0,Report+Certificate
14851.0,Engel und Brotzge og einfachmoebel,Peer,M5.0,Compact,01-12-2020,10-12-2021,10-12-2023,377.0,Report+Certificate
24522.0,LEBARTE  Johannes Falch,Peer,M5.0,Compact,01-12-2020,10-12-2021,10-12-2023,364.0,Report+Certificate
24525.0,Eva Dornauer,Peer,M5.0,Compact,01-12-2020,10-12-2021,10-12-2023,451.0,Report+Certificate
24834.0,Chemical Check GmbH,Peer,M5.0,Compact,08-12-2020,,,,
35275.0,A & K Engemann GbR,Peer,M5.0,Compact,08-12-2020,,,,
